Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl1	MonLvl2	MonLvl3	MonLvl1Ex	MonLvl2Ex	MonLvl3Ex	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	EntryFile	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	Beta
Act 1 - Crystal Paths	224	0	0			191	63	63	63	63	63	63	4000	2700	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	210	0	0	0	0	0	0	0	74	-1	-1	-1	-1	-1	-1	-1	128	0	0	255	1	1	1	0	1000	76	76	76	40	70	95	1800	1800	1800	15	15	15	15	15	15	1	0	4	scarletwolf	crystalimp	crystalhound	crystalwitch								scarletwolf	crystalimp	crystalhound	crystalwitch							scarletwolf	crystalimp	crystalhound	crystalwitch																			0	39	255	Crystal Cave	To The Crystal Cave	A1L57	107	108	108	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 2B	225	4	4			117	32	32	32	32	32	32	2000	3800	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	115	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	45	68	95	37	69	94	1250	1500	1750	2	2	3	3	4	4	1	0	4	snowyeti4	D1Succubus4	frozenhorror5	doomknight5								snowyeti4	D1Succubus4	frozenhorror5	doomknight3							snowyeti4	D1Succubus4	frozenhorror5	doomknight5																			0	41	255	Echo Chamber	To The Echo Chamber	A5L10	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 1 - Bartuc	226	0	0	40	40	192	149	99	149	99	149	99	5000	2700	0	2	0	0	1	1	1	1	0	0	2	6	-1	-1	-1	-1	0	0	0	0	0	227	0	0	-1	-1	-1	-1	-1	14	-1	-1	0	0	0	0	1	1	1	0	2500	1	1	105	1	1	105	0	0	2500	50	50	50	50	35	35	1	1	10												Blademaster1	GodsmanGuard1	D1StormDemon3	Catman2	Eyemonster2	D1MagmaDemon2	D1BlackSpider1	D1Succubus6	skmage_pois8	bugbearWL	Blademaster1	GodsmanGuard1	D1StormDemon3	Catman2	Eyemonster2	D1MagmaDemon2	D1BlackSpider1	D1Succubus6	skmage_pois8	bugbearWL	rat	scorpion			100								0	10	255	Warlords Castle	To The Warlords Castle	A1L61	4	38	33	34	0	0	0	0	3	22	22	22	0	0	0	0	1
Act 1 - Bartuc2	227	0	0			193	49	49	49	49	49	49	5000	2900	0	2	0	0	1	1	1	1	0	1	2	6	-1	-1	-1	-1	0	228	0	0	0	226	0	0	-1	14	-1	-1	-1	23	-1	-1	0	0	0	0	1	1	1	0	2000	1	1	105	1	1	105	0	0	2500	0	0	0	0	22	22	1	1	10												Blademaster1	GodsmanGuard1	D1StormDemon3	Catman2	Eyemonster2	D1MagmaDemon2	D1BlackSpider1	D1Succubus6	skmage_pois8	bugbearWL	Blademaster1	GodsmanGuard1	D1StormDemon3	Catman2	Eyemonster2	D1MagmaDemon2	D1BlackSpider1	D1Succubus6	skmage_pois8	bugbearWL	rat	bat			75								0	10	255	Warlords Dungeon	To The Warlords Dungeon	A1L62	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1
Act 1 - Bartuc3	228	0	0			194	24	24	24	24	24	24	5000	3100	0	2	0	0	1	1	1	1	0	1	2	6	-1	-1	-1	-1	0	227	0	0	0	0	0	0	-1	23	-1	-1	-1	-1	-1	-1	0	0	0	0	1	1	1	0	0	1	1	105	1	1	105	0	0	0	0	0	0	0	0	0	0	0																																													0	10	255	Warlords Chamber	To The Warlords Chamber	A1L63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 2 - Sewer 2 B	229	1	1			195	49	49	49	49	49	49	4100	1100	0	1	0	0	0	1	1	1	0	1	2	13	-1	-1	-1	-1	65	0	0	0	0	0	0	0	22	-1	-1	-1	-1	-1	-1	-1	0	0	0	255	0	0	1	0	2025	17	50	78	17	50	78	2300	2500	2750	2	2	3	3	4	4	1	0	4	zombie5	sandraider3	mummy3	arach3								zombie5	sandraider3	mummy3	arach2							zombie5	sandraider3	mummy3	arach2							rat	bat	scorpion		30	100	20						8	15	255	Lost Tunnels	To The Lost Tunnels	A1L64	29	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0
Act 1 - Haunted2	230	0	0			196	59	59	59	59	59	59	4000	1400	0	1	0	0	0	1	1	1	0	1	2	4	-1	-1	-1	-1	134	0	0	0	0	0	0	0	8	-1	-1	-1	-1	-1	-1	-1	0	0	0	255	0	0	1	0	2025	8	4	73	8	4	73	2300	2500	2750	3	3	6	6	8	8	1	0	4	wraith7	sk_archer3	wraith7	skmage_ltng2								wraith7	sk_archer3	wraith7	skmage_ltng2							wraith7										rat	bat			30	30							8	10	255	HauntedHall2	ToTheHauntedHall2	A1L65	7	8	9	10	0	0	0	0	75	4	50	75	0	0	0	0	0
Act 3 - Heart	231	2	2			133	40	40	40	40	40	40	2000	2700	0	1	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	28	63	90	28	63	90	0	0	0	0	0	0	0	0	0	1	0	0																																rat				30								0	27	255	HeartRoom	ToTheHeartRoom	A3L43	66	67	62	64	72	0	0	0	80	55	35	35	35	0	0	0	0
Act 5 - Caves1	232	4	4			197	99	99	99	99	99	99	2100	4500	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	500	46	78	100	46	78	100	1800	2100	2400	10	10	12	12	20	20	1	0	10	marilith	willowisp4	doomknight3	bloodlord1	skmage_cold5	D1DemonSkeleton5	deathmauler1	goatman10	cantor5	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	32	255	caves1	tothecaves1	A5L65	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 5 - Caves2	233	0	4			198	99	99	99	99	99	99	2200	4500	0	1	0	0	0	1	1	1	0	1	2	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	2000	46	78	100	46	78	100	1800	2100	2400	10	10	12	12	14	14	1	0	10	marilith	willowisp4	doomknight3	bloodlord1	skmage_cold5	D1DemonSkeleton5	deathmauler1	goatman10	cantor5	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	32	255	caves2	tothecaves2	A5L66	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 5 - Caves3	234	0	4			199	99	99	99	99	99	99	2300	4500	0	1	0	0	0	1	1	1	0	1	2	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	2000	46	78	100	46	78	100	1800	2100	2400	10	10	12	12	14	14	1	0	10	marilith	willowisp4	doomknight3	bloodlord1	skmage_cold5	D1DemonSkeleton5	deathmauler1	goatman10	cantor5	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	32	255	caves3	tothecaves3	A5L67	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
Act 5 - Caves4	235	0	4			200	99	99	99	99	99	99	2400	4500	0	1	0	0	0	1	1	1	0	1	2	3	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	2000	46	78	100	46	78	100	1800	2100	2400	10	10	12	12	14	14	1	0	10	marilith	willowisp4	doomknight3	bloodlord1	skmage_cold5	D1DemonSkeleton5	deathmauler1	goatman10	cantor5	bonefetish6		D1MagmaDemon3	frogdemon4	vampire9	doomknight7	blunderbore6	marilithgg	Catman1	D1SkeletonBow7	skmage_pois7	oblivionwyrm	D1MagmaDemon3	frogdemon4	vampire9	doomknight7	D1SkeletonBow7	skmage_pois7	blunderbore6	Catman1															0	32	255	caves4	tothecaves4	A5L68	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	0
