missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
barlightning	786	8		15					1	frequency of lightning tiles	19	increment of lightning tiles									3	Subloops																															32	32			30				255	255	255	0	0	2	null	1024	2	16					3			1		1							1									1							1						4																																						64	1			assassin_staticfield					barlightningtiles							barlightningvisual							0
barlightninghitter	787	1		1																																																					18	1			255	255	255	0	0	2	null	1024	2	16					3	1		1		1		1	5				1								1	1			1	1			1					LightningCascade	4		8																																					16		41																				0
barlightningtiles	788	19	30	15	29				1	frequency of lightning hitter	19	increment									1	frequency of lightning hitter	19	increment																																	18	1			255	255	255	1	0	2	null	1024	2	16					3			1		1							1									1			1	1			1						4		8																																					1								barlightninghitter							barlightninghitter							0
barlightningvisual	789	1	10	1																			16	Z Range																																	18	1	3		64	64	255	0	0	1	Expansion\ShockField	1024	10	16																-40	1									1							1								8																																				64	32						lightning																0
barlightningwall	790	1	51	1																																					4	bolts	1	random path													50		3		64	64	255	0	0	1	LightningBoltBig	1024	8	16	1				3				1	1	1	1	5				2									1					1		1					LightningWall			8																																					8			assassin_staticfield																			0
barlightningwallmaker	791	19		15					1	lightningwall bolt frequency	16	increment									1	lightningwall bolt frequency	16	increment																													12	12			20		3		128	128	255	0	0	2	null	1024	2	16					8			1		1	1						1									1							1								8																																				32	1								barlightningwall							barlightningwall							0
wrathball	792	1		1																																																	24	36		1000	60		2		255	255	255	1	0	1	extra\ShamanHealMissile01	1024	7	16					3	1		1		1							1					1				1			1	1		100	1					Wrath	4																																							16			tentaclehead_missile_1	sorceress_fireball_impact_1			wrathexplosion															0
wrathcenter	793	1	30	1	29																												4	increment							4	increment															20		6		255	255	0	1	0	0	expansion\baalsummonsmall	1024	11	16					3			1		1							1					1				1			1	1			1						4																																							1											wrathball							wrathball				0
wrathexplosion	794	1		1																																																					11		3		255	255	255	0	0	0	expansion\baalsummonsmall	1024	11	16																							1		1	1						100	1																																													1																						0
firestarfire	795	1	30	1	29																												13	increment							13	increment											0	0			3		6		81	81	255	1	0	1	null	1024	16	16					3			1		1							1					1				1			1	1			1						4		8																																					1											firestarmakerfire							firestarmakerfire				0
firestarfiremoving	796	5		5																																																	6	6			15		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	30	36	3			1		1		1	4				1												1	1			1					FireStar	5	2																																					32	16			andariel_fire_loop																			0
firestarmakerfire	797	46		22					1	subloops											1	subloops											10		1						10		1										23	23			15		3	2	255	178	64	0	0	1	groundFireSmall	1024	37	16		1	12	36	3			1		1		1	4				1				1	1							1	1			1	1				FireStar			8																																					32								firestarfiremoving							firestarfiremoving							0
showercenter	798	50		28				gewonnen	1	damage freq (0 = look at skill)	20	radius (0 = look at skill)	2	start frame	82	end frame	30	lob			1	damage freq (0 = look at skill)	20	radius (0 = look at skill)	2	start frame	82	end frame	30	lob																											90				255	255	255	0	0	0	extra\ExplodingArrowDebris01	1024	12	16									1		1					-80	3	1	25							1				1		1	1						4		8																																					1			greatermummy_unholybolt_1					showerinvisbolt							showerinvisbolt							0
showerinvisbolt	799	1	55	1	51			gefeliciteerd																																													14	14			16				255	255	255	0	0	1	null	1024	2	16										1												1	1		1	1			1	1			1								8																																					1											wheeeboomcenter							wheeeboomcenter				0
wheeeboom	800	1																																																							60				0	0	0	0	0	1	Meteor	1024	12	16						1		1			1															1																																																				1																						0
wheeeboomcenter	801	9	18	1	14																59	frames	15	fallrate	3	sliderate							6	range (0 = skill)	1	flames increment					3	# submissile1	3	# submissile3	3	# submissile4											60		4		255	64	64	0	0	1	MeteorTargetIndicator	1024	17	16								1			1						1					1				1				1			1					MeteorShower	5	2	8																																					1					sorceress_meteor_impact						wheeeboomfire				wheeeboom			wheeeboomexplode	whitelightmissile		firesmall	0
wheeeboomexplode	802	1		1					2	none																																															16		13		255	178	64	0	0	0	ExpArrowExplode	1024	16	16								1									1						1		1	1			1	1			1						4		8																																					1																						0
wheeeboomfire	803	5		5		3																																											19	softhit chance (128)							90		3	2	255	178	64	0	0	1	groundFireMedium	1024	37	16		1	12	36	3				1		1						1	1	12							1							1								0																		fire	1						1						skill('MeteorShower'.clc4)*256/25*100					32	1		41	object_fire_loop_magic																			0
wheeeboomtail	804	1																																																							60				0	0	0	0	0	1	MeteorTail	1024	12	16						1		1																		1							1								8																																					1																						0
lightningspawner	805	1	25	1	20																												20	range (0=skill)	0	max (0 = skill)					20	range (0=skill)	0	max (0 = skill)													1				255	255	255	0	0	2	null	1024	2	16						1		1		1												1				1			1	1			1						4																																						64	16											barlightning							barlightning				0
orbshatter	806	1		1				zou																																																	18		8	4	81	81	255	0	0	0	iceorbexplode	1024	18	16																							1		1	1																																																				1																						0
frozencrowntrail	807	1		1																																																					24		3		128	128	255	0	0	0	ColdFuse	1024	12	8																							1		1	1							1																																													1																						0
static	808	1	10	1																																																	72	72			7				255	255	255	0	0	1	ChargedBolt	1024	10	16					3			1				1	4				1									1			1	1			1					Static Field	4		8																		ltng																		64	16						lightning																0
maggotportal	809	1		38					59	Object Id	0	Arg9 - Fixed pos, use 0 for random placement	201	Destination Level - 0 = Town	0	Allowed on level - 0 for all																																									1				255	255	255	0	0	1	null	1024	2	16							1													1		1				1		1					1								8																																				64	1																						0
lwallbolt	810	1	10	1																																																	12	12			25	1	3	4	255	255	255	1	0	1	ChargedBolt	1024	10	16					3	1		1		1		1	5				1												1	1			1					LightningWall	4		8																																				64	16			sorceress_chargedbolt_1			lightning																0
frigidtrail	811	1		1																																																					24		3		81	81	128	0	0	0	ColdFuse	1024	12	8																							1		1								1																																													1																						0
summkill	812	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											arcaneportal							arcaneportal				0
gargkill	813	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											gargportal							gargportal				0
druidkill	814	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											druidportal							druidportal				0
ankhegkill	815	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											ankhegportal							ankhegportal				0
lazaruskill	816	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											lazarusportal							lazarusportal				0
maggotkill	817	1	44	1	36																																																0	0			50				255	255	255	1	0	1	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1															8																																					32											maggotportal							maggotportal				0
mercshotarrow	818	1		1																																																	24	24			42				255	255	255	1	0	0	Arrow	1024	1	16					3	1		1		1		1	4				1				1							1	1	1					1				4		8		64																																		10	32			amazon_multi_arrow_1																			0
mercshotbolt	819	1		1																																																	25	25			42				255	255	255	1	0	0	XBowBolt	1024	1	16					3	1		1		1		1	4				1				1							1	1	1					1				4		8		64																																		10	32			weapon_xbow_1																			0
vengeancex	820	1		1	1																												5	damage radius							5	explosions radius	1	explosions density									20	20			3		1		255	178	64	1	0	1	Vengeance	1024	14	16					3	1		1		1							1					1						1	1	1			1					Vengeance	5	2			85																																			1				sorceress_fireball_impact_1			vengeanceexp				vengeanceexp				vengeanceexp			vengeanceexp	vengeanceexp	vengeanceexp	vengeanceexp	0
vengeanceexp	821	1	1	1	3																												5		1						5		1														11		1		255	178	64	0	0	0	Vengeance	1024	14	16						1		1									1					1	1			1				1			1					Vengeance	4				85																rand														1					1			explosion_medium_1																			0
blade creeper1	822	43		20	37																																																				10	5			255	255	255	1	0	0	null	1024	2	16					3												3				1							1					1		1				4		8																																					1																						0
