Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	minHP(N)	maxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	minHP(H)	maxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
fallen6	643	fallen1	fallen7	1	Hellkin	fallen1		Demon	Fallen		FA	1							fallen6			1	1	1	2	4		10	10	1	2	50	70	fallen	fallen	10	15	13	13	40	40	40	75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																	100	100	100	-25	-25	-25	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	2				49	49	49	0	60	60	84	85	45	93	93	45	97	93				135	135	70	65	45	93	93	45	97	93				180	180	70	65	45	93	93	45	97	93				A2	cold					10	40	60	75	20	40	60	125																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
fallen7	644	fallen1	fallen8	3	Devilkin	fallen1		Demon	Fallen		FA	1							fallen7			1	1	1	2	4		10	10	1	3	61	83	fallen	fallen	10	15	12	9	40	40	40	75	80	80	30	30	30	90	95	99	40	45	50																						1	1							1		1			1	1																																	100	40	20	-25	-25	-25	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	2				49	49	49	0	60	60	84	85	45	93	93	45	97	93				135	135	70	65	45	93	93	45	97	93				180	180	70	65	45	93	93	45	97	93				A2	ltng					10	30	90		20	30	90																														Act 1 H2H A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) H2H A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) H2H A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
fallen8	645	fallen1	andyfallen	0	DarkOne	fallen1		Demon	Fallen		FA	1							fallen8			1	1	1	2	4		10	10	1	40	69	83	fallen	fallen	10	15	13	13	40	40	40	80	80	80	30	30	30	90	95	99	50	50	50																						1	1							1		1			1	1																																	100	100	100	-25	-25	-25	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	2				25	25	25	0	150	150	84	100	87	132	165	87	132	165				105	105	70	100	87	132	165	87	132	165				90	90	70	100	87	132	165	87	132	165				A2	fire					10	50	70		20	50	70																														Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
fallenshaman6	646	fallenshaman1	fallenshaman7	3	HellkinShaman	fallenshaman1	FireShaman	Demon	FallenShaman	raises Warped Fallen	FS	1							fallen7			1	2	2	1	1		8	8	2	3	51	71	fallenshaman	fallenshaman	12	12	9	6	40	40	40	65	65	65	75	75	75	100	90	80	35	35	40	35	35	40																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	ShamanFire	seq_shamanresurrect	1																			100	40	20	-25	-25	-25			33						33						33				2				7	7	7	0	200	200	84	150	41	121	93							600	600	75	300	41	121	93							900	900	75	400	41	121	93																																																	Act 1 Cast B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Cast B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
fallenshaman7	647	fallenshaman1	fallenshaman8	0	FallenShaman	fallenshaman1	ColdShaman	Demon	FallenShaman	raises Fallen	FS	1							fallenshaman1			1	2	6	1	1		4	4	2	2	36	68	fallenshaman	fallenshaman	12	15	14	13	40	40	40	45	50	55	60	65	70	100	90	80	35	35	40	35	35	40																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	ShamanFire	seq_shamanresurrect	1																			100	75	66	-25	-25	-25			33						33						33				2				4	4	4	0	108	108	84	81	34	101	101							80	80	75	150	34	101	101							60	60	75	150	34	101	101																																																	Act 1 Cast A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) Cast A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
fallenshaman8	648	fallenshaman1	bishibosh	0	DarkShaman	fallenshaman1	MightLeader	Demon	FallenShaman	raises Warped Fallen	FS	1							fallen8			1	3	3	3	3		6	6	1	45	69	83	fallenshaman	fallenshaman	10	15	14	13	40	40	40	90	90	90	95	95	95	80	80	80	35	35	40	35	35	40																			1								1		1			1	1									Resurrect	seq_shamanresurrect	1	ShamanFire	seq_shamanresurrect	4																			100	75	66	-25	-25	-25			33						33						66				2				39	39	39	0	202	202	84	150	53	121	150							120	120	75	150	53	121	150							98	98	75	150	53	121	150							A1	fire					10	50	70		20	50	70																														Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skeleton6	649	skeleton1	skeleton7	2	BoneWarrior	skeleton1	ChaosHorde	UndeadHuman	Skeleton	Human	SK	1													4	5		5	5	2	40	75	95	skeleton	skeleton	10	15	14	13	40	40	40	99	99	99	5	5	5	95	99	99	33	33	33																						1	1					1				1			1	1							1		SkeletonRaise	seq_skeletonraise	1																						100	100	100																						2				30	30	30	0	1	1	84	200	1	1	1	1	1	1				1	1	100	500	1	1	1	1	1	1				1	1	100	500	1	1	1	1	1	1																																														Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
skeleton7	650	skeleton1	spawn_corpse	1	Returned	skeleton1		UndeadHuman	Skeleton	Human	SK	1													4	5		5	5	2	14	61	83	skeleton	skeleton	10	15	14	13	40	40	40	99	99	99	5	5	5	95	99	99	33	33	33																						1	1					1				1			1	1							1		SkeletonRaise	seq_skeletonraise	1																									-25	-25	-25		20		60		33		20		60		33		20		60		33	2				30	30	30	0	94	94	84	85	41	101	94	31	101	94				75	75	100	85	41	101	94	31	101	94				60	60	100	85	41	101	94	31	101	94				A1	cold	60	30	60	50	60	30	60	75	60	30	60	125	A2	ltng	60	30	60		60	30	60		60	30	60																Act 2 H2H A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) H2H A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
batdemon6	651	batdemon1	batdemon7	1	Deathbat	batdemon1	Attacker	UndeadBeast	BatDemon	Beast	BT	1													3	4		13	13	1	40	70	98	batdemon	batdemon	10	12	10	8	60	60	60	33	33	33	20	20	20	90	90	90	68	68	68	8	8	8																			1	1					1			1				1																																					-25	-25	-25	33	33	70	33	33	33	33	33	66	33	33	33	33	33	66	33	33	33	2				27	27	27	0	700	700	84	300	100	120	600	140	160	600				600	600	110	400	120	145	800	160	180	800				600	600	110	900	200	240	1200	240	260	1200				A2	mag	100	40	80		85	5	180		85	5	240																														Act 2 (N) Cast B	Act 2 (N) Champ B	Act 2 (N) Unique B		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C						1	1	0
batdemon7	652	batdemon1		0	Fiend	batdemon1		BeastElemental	BatDemon	BeastElemental	BT	1													3	4		12	12	1	27	57	84	batdemon	batdemon	10	15	14	13	60	60	60	33	33	33	20	20	20	80	85	90	50	59	68	8	8	8																			1	1								1				1	1																																				-25	-25	-25																			2				27	27	27	0	43	43	84	89	65	101	93	106	165	146				85	85	110	90	65	101	93	106	165	146				65	65	110	90	65	101	93	106	165	146				A2	ltng	85	64	100		85	5	180		85	5	240																														Act 3 H2H C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C						1	1	0
bloodlord6	653	bloodlord1	bloodlord7	2	FleshRenderer	bloodlord1	ChaosMinotaur	bloodlord	BloodLord	BeastHuman	L3	1													3	3		13	13	1	40	70	99	bloodlord	bloodlord	10	12	10	8	45	45	45	90	90	90	90	90	90	80	80	80	6	4	2																						1	1										1	1	1	1									BloodLordFrenzy	A2	7																						25	25	25				33	25	70	25	25	25	33	33	66	33	33	33	66	33	66	33	33	33	2				50	50	50	0	1500	1500	126	1500	170	220	400	170	220	400				2000	2000	130	2000	168	218	500	180	230	500				2000	2000	130	3000	150	200	800	150	200	800				A1	ltng	50	33	66		50	44	88		50	66	99		A2	fire	50	33	66		50	44	88		50	66	99																Act 3 (N) Champ A	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 5 (N) Champ C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Champ C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bloodlord7	654	bloodlord1	arimythbloodlord	3	Blood Lord4	bloodlord1		BeastHuman	BloodLord	BeastHuman	L3	1													1	2		9	9	1	36	62	82	bloodlord	bloodlord	10	15	14	13	40	40	40	90	90	90	85	85	85	70	70	70	10	10	10																						1	1												1	1									BloodLordFrenzy	A2	1																						100	85	75	-25	-25	-25																			2				50	50	50	0	284	284	126	260	66	148	188	66	148	188				233	233	130	260	66	148	188	66	148	188				200	200	130	260	66	148	188	66	148	188				A1	ltng	50	33	50	50	50	33	70		50	33	70		A2	fire	50	33	50		50	33	50		50	33	50																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
scarab6	655	scarab1	scarab7	2	Scarab	scarab1		Insect	Scarab	Insect	SC	1							scarab6			1	4	5	4	5		6	6	1	24	54	85	scarab	scarab	10	15	14	13	40	40	40	90	94	96	70	70	70	70	70	70	70	75	80	20	24	28																			1	1												1	1							1		MonJab	seq_scarabjab	15																						100	75	50	-25	-25	-25																			6				24	24	24	0	67	67	85	83	51	151	92	51	119	92	1	2	95	80	80	145	83	51	151	92	51	119	92	1	2	95	70	70	145	83	51	151	92	51	119	92	1	2	95	A1	ltng	30	18	25		30	15	30		30	15	30		A2	ltng	10	18	25		10	15	30		10	15	30																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
scarab7	656	scarab1		0	SteelWeevil	scarab1		Insect	Scarab	Insect	SC	1							scarab7			1	4	5	4	5		6	6	1	24	54	85	scarab	scarab	10	15	14	13	40	40	40	90	94	96	70	70	70	70	70	70	70	75	80	20	24	28																			1	1												1	1							1		MonJab	seq_scarabjab	15																						100	75	50	-25	-25	-25																			6				24	24	24	0	67	67	85	83	51	151	92	51	119	92	1	2	95	80	80	145	110	51	151	92	51	119	92	1	2	95	70	70	145	110	51	151	92	51	119	92	1	2	95	A1	ltng	30	18	25		30	15	30		30	15	30		A2	ltng	10	18	25		10	15	30		10	15	30																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish6	657	fetish1	fetish7	1	Flayer	fetish1		Demon	Fetish		FE	1							fetish6			1	2	4	2	4		10	10	1	24	54	83	fetish	fetish	10	15	14	13	40	40	40	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	79	69	101	92							60	60	125	75	69	101	92							45	45	125	75	69	101	92							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish7	658	fetish1	fetish8	0	StygianDoll	fetish1		Demon	Fetish		FE	1							fetish7			1	2	4	2	4		10	10	1	24	54	83	fetish	fetish	10	15	14	13	40	40	40	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	79	69	101	92							60	60	125	75	69	101	92							45	45	125	75	69	101	92							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish8	659	fetish1		2	SoulKiller	fetish1		Demon	Fetish		FE	1							fetish8			1	2	4	2	4		10	10	1	24	54	83	fetish	fetish	10	15	14	13	40	40	40	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1		SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	79	69	101	92							60	60	125	75	69	101	92							45	45	125	75	69	101	92							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow6	660	fetishblow1	fetishblow7	1	Flayer	fetishblow1		Demon	FetishBlowgun		FC	1	1						fetishblow6			1	3	3	3	3		10	10	1	24	53	83	fetishblow	fetishblow	10	15	14	13	40	40	40	20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				32	32	32	0	65	65	85	65			125							56	56	110	90			125							40	40	110	90			125							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow7	661	fetishblow1	fetishblow8	0	StygianDoll	fetishblow1		Demon	FetishBlowgun		FC	1	1						fetishblow7			1	3	3	3	3		10	10	1	24	53	83	fetishblow	fetishblow	10	15	14	13	40	40	40	20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				32	32	32	0	65	65	85	65			125							56	56	110	90			125							40	40	110	90			125							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow8	662	fetishblow1		2	SoulKiller	fetishblow1		Demon	FetishBlowgun		FC	1	1						fetishblow8			1	3	3	3	3		10	10	1	24	53	83	fetishblow	fetishblow	10	15	14	13	40	40	40	20	20	20	30	30	30																			blowgun									1								1		1			1	1									SkeletonRaise	seq_fethisraise	1																						100	100	100	-25	-25	-25																			2				32	32	32	0	65	65	85	65			125							56	56	110	90			125							40	40	110	90			125							A1	pois					7	20	20	50	10	33	33	75																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishshaman6	663	fetishshaman1	fetishshaman7	1	FlayerShaman	fetishshaman1		Demon	FetishShaman	raises Stygian Dolls	FW	1							fetish6	fetishblow6		1	2	5	1	1		10	10	1	24	53	84	fetishshaman	fetishshaman	10	15	14	13	40	40	40	40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	1	MonVigor	NU	1	Resurrect2	seq_fetishres	1																100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	77										80	80	100	260										60	60	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman7	664	fetishshaman1	fetishshaman8	0	StygianDollShaman	fetishshaman1		Demon	FetishShaman	raises Stygian Dolls	FW	1							fetish7	fetishblow7		1	2	5	1	1		10	10	1	24	53	84	fetishshaman	fetishshaman	10	15	14	13	40	40	40	40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	1	MonVigor	NU	1	Resurrect2	seq_fetishres	1																100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	77										80	80	100	260										60	60	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman8	665	fetishshaman1		2	SoulKillerShaman	fetishshaman1		Demon	FetishShaman	raises Stygian Dolls	FW	1							fetish8	fetishblow8		1	2	5	1	1		10	10	1	24	53	84	fetishshaman	fetishshaman	10	15	14	13	40	40	40	40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1									FetishInferno	A1	1	MonVigor	NU	1	Resurrect2	seq_fetishres	1																100	100	100	-25	-25	-25																			2				24	24	24	0	65	65	85	77										80	80	100	260										60	60	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
baboon7	666	baboon1	baboon8	4	DamnedGuard	baboon1	Defender	Demon	Baboon	Demon	BB	1													4	4		10	14	1	40	71	91	baboon	baboon	10	15	12	9	40	40	40	33	33	33	35	35	35	85	85	85	50	50	50	3	3	3																			1	1									1			1	1							1																										50	40	30	-25	-25	-25	33	33			33		33	33			33		33	33			66		2				24	24	24	0	300	300	85	200	101	161	200	101	161	200				265	265	110	200	101	161	200	101	161	200				250	250	110	300	101	161	200	101	161	200				A1	ltng					50	30	90		50	30	90																														Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
baboon8	667	baboon1		3	TempleGuard	baboon1		Beast	Baboon	Beast	BB	1													3	4		7	14	1	24	53	81	baboon	baboon	10	15	14	13	40	40	40	33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																										100	100	100	-25	-25	-25																			2				24	24	24	0	107	107	85	97	51	151	92	51	151	92				80	80	110	110	51	151	92	51	151	92				80	80	110	110	51	151	92	51	151	92				A1	fire					50	30	90		50	30	90																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
unraveler6	668	unraveler1	unraveler7	4	SoulGuardian	unraveler1	MagicLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1							doomknight4			1	2	2	1	1		5	5	1	47	74	94	unraveler	unraveler	10	15	12	9	40	40	40	85	85	85	55	55	55	55	55	55	95	95	95	31	31	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	9	UnHolyBoltEx	seq_mummyres	20																			-25	-25	-25	33	33	33	33	33	66	33	33	33	33	33	66	33	33	33	33	33	66	2				39	39	39	0	600	600	84	500	121	171	250							480	480	120	750	121	171	250							450	450	120	1000	121	171	250							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	200																													Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
unraveler7	669	unraveler1	unraveler8	2	Horadrim Ancient	unraveler1	MagicLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1							vampire8			1			1	1		5	5	1	26	61	81	unraveler	unraveler	10	12	9	6	40	40	40	85	85	85	55	55	55	55	55	55	95	95	95	31	31	31											mummy4								1						1				1			1	1												D1AdvocateChargedbolt	A1	20	D1AdvocateTeleport	S1	1																			-25	-25	-25	25			25	25	33	33		33	33	33	66	33		33	33	33	66	1				39	39	39	0	800	800	84	600	50	75	200							420	420	120	600	80	120	400							270	270	120	600	80	120	400							A1	pois	33	75	100	250	30	120	150	1500	30	120	150	200																													Act 2 Cast C	Act 2 Champ C	Act 2 Unique C		Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) Cast A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
unraveler8	670	unraveler1	unraveler9	4	Horadrim Ancient	unraveler1	MagicLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1													1	1		5	5	1	40	64	85	unraveler	unraveler	10	15	14	13	40	40	40	85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																			-25	-25	-25						33						33						33	2				39	39	39	0	192	192	84	211	121	153	93							128	128	120	300	121	153	93							98	98	120	300	121	153	93							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	200																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler9	671	unraveler1	sorrowmummy	2	Horadrim Ancient	unraveler1	MagicLeader	UndeadBehemoth	GreaterMummy	RaiserBehemoth	GY	1													1	1		5	5	1	40	64	85	unraveler	unraveler	10	15	14	13	40	40	40	85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1									Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																			-25	-25	-25						33						33						33	2				39	39	39	0	192	192	84	211	121	153	93							128	128	120	300	121	153	93							98	98	120	300	121	153	93							A1	pois	30	120	152	1500	30	120	150	1500	30	120	150	200																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
zealot4	672	zealot1	zealot5	1	Zealot	zealot1	Defender	Human	ZakarumZealot	Human	ZZ	1													2	3		6	11	1	24	53	73	zealot	zealot	10	15	14	13	40	40	40	85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																	100	100	100	-25	-25	-25																	66		2				24	24	24	0	131	131	85	100	57	101	92	57	101	92				90	90	80	80	57	101	92	57	101	92				80	80	80	80	57	101	92	57	101	92																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
zealot5	673	zealot1	barbarian	2	Zealot	zealot1	Defender	Human	ZakarumZealot	Human	ZZ	1													2	3		6	11	1	24	53	73	zealot	zealot	10	15	14	13	40	40	40	85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																	100	100	100	-25	-25	-25																	66		2				24	24	24	0	131	131	85	100	57	101	92	57	101	92				90	90	80	80	57	101	92	57	101	92				80	80	80	80	57	101	92	57	101	92																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
